id,bill_id,related_bill_id,identifier,legislative_session,relation_type
51584882-7bb9-42c6-9516-c15dd28885b0,ocd-bill/26aa353a-4c79-42a6-bdb4-486b1c71cf21,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
40a4fec1-f1c0-4ae3-a2f8-df9847e1f5ae,ocd-bill/26aa353a-4c79-42a6-bdb4-486b1c71cf21,ocd-bill/7b80cd44-aebc-439e-a72b-9646e5af2a70,S 752,119,companion
6da10699-e535-4e67-945b-e24e389bb6cc,ocd-bill/59887d78-9762-4aa8-998f-93f886bd9e78,ocd-bill/f46fb79c-c0b6-49bf-a65a-6caaa6761d6a,HR 1895,119,companion
b94829e1-8d2f-429f-8794-94c2c375ad7c,ocd-bill/7b80cd44-aebc-439e-a72b-9646e5af2a70,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
10f17e65-f292-4843-abbd-767be3153337,ocd-bill/7b80cd44-aebc-439e-a72b-9646e5af2a70,ocd-bill/26aa353a-4c79-42a6-bdb4-486b1c71cf21,HR 1509,119,companion
2e5d4fe0-8fc4-4d32-9082-d51e4b85bafd,ocd-bill/f57269ab-bc5e-4729-a459-4b99cb5182f3,ocd-bill/1d7687be-4444-4a13-9479-3b23ac2deff0,HR 1570,119,companion
18938beb-4da9-424b-9af4-397804c7dca9,ocd-bill/7bb3c7f3-9d09-49ed-b65e-5454ea464a6d,ocd-bill/6ad354ee-4498-43ec-81f5-6bfb375e51f8,HR 1927,119,companion
01314a49-c96d-405c-aeaf-b92e3a66730e,ocd-bill/36078f9a-f1bc-4a4a-aa40-0907d2f69aa6,ocd-bill/c3ca3258-28da-44a0-8e0c-278bf279327d,HR 1944,119,companion
bd39b5a4-cac2-4fb7-9739-d2c69d854684,ocd-bill/f46fb79c-c0b6-49bf-a65a-6caaa6761d6a,ocd-bill/59887d78-9762-4aa8-998f-93f886bd9e78,HR 1357,119,companion
679d1cb7-a454-4ab6-a922-4e5ab5dfb628,ocd-bill/6ad354ee-4498-43ec-81f5-6bfb375e51f8,ocd-bill/7bb3c7f3-9d09-49ed-b65e-5454ea464a6d,S 114,119,companion
c5eb9f4a-22b8-402d-8e50-6ddc5b9377b2,ocd-bill/5fc87840-7d8a-4561-9619-778399cebe64,ocd-bill/fa588469-f6cb-466b-a0d1-bd907dd6b0a8,S 740,119,companion
d0d9c1f5-0178-4191-9062-5f3fa6f2b45b,ocd-bill/fa588469-f6cb-466b-a0d1-bd907dd6b0a8,ocd-bill/5fc87840-7d8a-4561-9619-778399cebe64,HR 1886,119,companion
7dff3eec-83bd-4481-ac56-34b706544c21,ocd-bill/f5b167df-686d-4799-9994-5e19812f31d6,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,HR 1702,119,companion
596b36d4-4e10-447b-a764-9186e8283b5b,ocd-bill/c3ca3258-28da-44a0-8e0c-278bf279327d,ocd-bill/36078f9a-f1bc-4a4a-aa40-0907d2f69aa6,S 381,119,companion
07ecf200-1337-4bc7-8a41-f49f3d131209,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,HR 1048,119,companion
e8747d80-a45c-4c07-88ad-585cba219269,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,ocd-bill/2c5607ad-897c-4c3e-ae25-0c8fa388c631,HJRES 75,119,companion
acaecdfe-a05f-456f-83d8-0543249efef5,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,ocd-bill/f56c4d76-0185-4493-932a-5894e6dbddcb,HJRES 24,119,companion
e835073c-4207-4a8d-b189-1c7a760f1170,ocd-bill/2c5607ad-897c-4c3e-ae25-0c8fa388c631,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,HRES 242,119,companion
3ea66a7a-7779-4de0-ac69-309cc0ab9be6,ocd-bill/f56c4d76-0185-4493-932a-5894e6dbddcb,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,HRES 242,119,companion
4f002dd2-5874-46e6-9e5c-8673b238a202,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,ocd-bill/84170f1c-6297-46ee-ad8e-ee50e50222c9,HRES 242,119,companion
33c6f0e0-996c-4621-9985-e40c2fcc6053,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,ocd-bill/e03b2d7f-f5c0-4d3b-87db-dc59ae39fdd3,HR 1018,119,companion
0101b6b4-793a-414c-93ba-dedfc1e082cf,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,ocd-bill/a65a98b0-9dc3-457d-88f8-6e2871548583,HR 1023,119,companion
321574bd-6f50-436c-920d-2a1a70b8e57b,ocd-bill/01a62a64-b294-47ee-a160-f9b913571744,ocd-bill/ff8ab5c1-0033-4291-acd5-26213ca3d667,HR 938,119,companion
e8cad610-10a6-4399-b335-eb06844c0da8,ocd-bill/19de5b08-458b-4d67-b372-1dfdadea4862,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
d7cbae79-3382-4ff5-b8bd-fa511703a036,ocd-bill/1b572ec9-5c2e-400d-b37d-2f1aeccf3876,ocd-bill/1a926e73-c258-481d-85d4-2869b282e32f,HR 1931,119,companion
5305f940-6533-4a5e-b2da-024498787093,ocd-bill/626013b3-c20c-44d3-830b-925656e7a883,ocd-bill/35978658-cb4a-470b-aaf3-1e80cc478287,S 854,119,companion
80c23550-7b39-476d-8a35-b62b6588c9ab,ocd-bill/7e59b80d-a1b9-451c-831e-13e3c2f53588,ocd-bill/85b0deba-9897-4945-a391-48a3f63d8b5c,S 852,119,companion
dc5b16d8-7ced-47cc-bf5d-d82071395af8,ocd-bill/85b0deba-9897-4945-a391-48a3f63d8b5c,ocd-bill/7e59b80d-a1b9-451c-831e-13e3c2f53588,HR 20,119,companion
e6f2b202-b84c-4daa-9940-d93cb035639d,ocd-bill/35978658-cb4a-470b-aaf3-1e80cc478287,ocd-bill/626013b3-c20c-44d3-830b-925656e7a883,HR 1864,119,companion
c8dc3629-808d-4cf3-bd09-39db2df152d5,ocd-bill/1a926e73-c258-481d-85d4-2869b282e32f,ocd-bill/1b572ec9-5c2e-400d-b37d-2f1aeccf3876,S 249,119,companion
78d75820-0e35-42c6-b6f4-f71b7a36f091,ocd-bill/fcea41a7-9f47-488d-988f-775063746f9c,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
d9e586ea-99c2-4527-b568-cf76e2857c56,ocd-bill/6ae83098-cb5e-4654-a1a8-b286a3a550b3,ocd-bill/b33fff8c-cbf1-4fd2-b6cb-1acde3363755,S 775,119,companion
984494ef-7576-45cb-9e32-df44df6762f4,ocd-bill/7e695059-1422-4248-aa81-3cec2b29ce97,ocd-bill/460b9bb6-883a-494e-91bb-5d86b3512c09,S 877,119,companion
452d3e87-ee96-4918-ba27-6cd7add9fb92,ocd-bill/2618813e-4b5e-4b9c-a59a-90f0b7fa4505,ocd-bill/d3c269cb-b991-4f99-97b9-02c76b130409,SJRES 31,119,companion
14b650de-29e8-43e0-b277-2c38ed9395d1,ocd-bill/6b22d6fe-a9a1-4d2a-91c6-a6e54cd0601c,ocd-bill/6eabdc56-08d3-4ab9-9fcc-35faab4f3055,HR 1937,119,companion
63adb615-2c75-44c5-8e2c-02b41993fa7f,ocd-bill/37729254-9fa1-492f-876a-44f07c0e471f,ocd-bill/2f46f56a-ea4e-4523-ae82-5c06bf5ad972,S 672,119,companion
b2abcadf-4c93-43e2-854a-d42814bce043,ocd-bill/6eabdc56-08d3-4ab9-9fcc-35faab4f3055,ocd-bill/6b22d6fe-a9a1-4d2a-91c6-a6e54cd0601c,S 635,119,companion
4abaa14d-5c6b-4a78-b601-ee2bbb1015de,ocd-bill/d3c269cb-b991-4f99-97b9-02c76b130409,ocd-bill/2618813e-4b5e-4b9c-a59a-90f0b7fa4505,HJRES 79,119,companion
65ce4524-617c-4ee1-86e7-e00a0ef7f989,ocd-bill/2f46f56a-ea4e-4523-ae82-5c06bf5ad972,ocd-bill/37729254-9fa1-492f-876a-44f07c0e471f,HR 1468,119,companion
622522ed-a9b6-45b7-89e9-fe9f82bc1fbe,ocd-bill/d148057c-217c-44ce-b6ad-ed99fcdfebbe,ocd-bill/36976e14-0bd7-487e-8d1e-98d7c4f0ccba,HR 825,119,companion
dff22b8b-0672-43c6-8fd0-cabc404e4e29,ocd-bill/36976e14-0bd7-487e-8d1e-98d7c4f0ccba,ocd-bill/d148057c-217c-44ce-b6ad-ed99fcdfebbe,S 1047,119,companion
cbca1cb3-eea7-48f9-9fa7-a613bc7df29d,ocd-bill/3742b5a4-89f0-41cd-90d5-9704ffdf8826,ocd-bill/a9ff735d-b380-4dad-a0cb-97e8d1f2e0ee,S 966,119,companion
d1905839-1548-45d8-b106-da2db591a477,ocd-bill/1d4ee15e-653d-4f54-be7f-d4f8f76119f7,ocd-bill/cccc0b0b-2417-42b2-9c05-d6736de21ad3,HR 2028,119,companion
17ca3100-7d3f-4a84-aedb-4a525646d070,ocd-bill/cccc0b0b-2417-42b2-9c05-d6736de21ad3,ocd-bill/1d4ee15e-653d-4f54-be7f-d4f8f76119f7,S 942,119,companion
44636b55-aada-448a-8bb9-2013735668fe,ocd-bill/91f1b87d-f25f-49ae-8059-1c323f6d6172,ocd-bill/1f544d42-86c4-4aac-9518-a936942d01c6,S 987,119,companion
3b95b700-0b57-4d61-abf0-bd690188817e,ocd-bill/ecac5a21-1d1a-4c28-b7ab-47a4a7a9be01,ocd-bill/aac8e446-e9e7-455a-8baa-1d7645d2926b,S 1023,119,companion
3d73a1fe-d4e0-458f-8203-7ff830c2d258,ocd-bill/aed20111-b95e-430d-aa98-a8223171d092,ocd-bill/2c20b415-e249-4af9-a386-7f51b560a2b6,HR 2030,119,companion
18a4cf91-81a2-41db-8266-b3e319e81147,ocd-bill/aac8e446-e9e7-455a-8baa-1d7645d2926b,ocd-bill/ecac5a21-1d1a-4c28-b7ab-47a4a7a9be01,HR 2142,119,companion
8fa65420-370b-4363-a382-d015a0110bc8,ocd-bill/2c20b415-e249-4af9-a386-7f51b560a2b6,ocd-bill/aed20111-b95e-430d-aa98-a8223171d092,S 1014,119,companion
244ac507-241c-4c27-b599-97e1a137b4d7,ocd-bill/0cafb19d-6762-4a5b-9612-cc7ed2a1d077,ocd-bill/7ba13371-c6d2-4e73-89dd-54d7fe14ee4b,S 934,119,companion
788b6817-5a99-4d86-964e-2196cee5610a,ocd-bill/6f715f39-5370-42ce-ab73-84e623919a61,ocd-bill/bd11dcd4-8cc4-4dd4-803b-b831398665ae,S 928,119,companion
63f46ae8-ae59-41bc-b771-9e3695d5f936,ocd-bill/6b72fb73-5861-4878-b941-a1b58ad41ddc,ocd-bill/24c863b7-29cd-476e-a8ba-4d884d3d3f0d,S 992,119,companion
3ee9a77e-9b92-4fb2-b3ce-29704c7ba438,ocd-bill/bd11dcd4-8cc4-4dd4-803b-b831398665ae,ocd-bill/6f715f39-5370-42ce-ab73-84e623919a61,HR 2067,119,companion
f1b4612d-7d4f-4f8e-830d-6a18fb111c46,ocd-bill/8ef574bc-707a-46e3-a127-f5b3a017a30b,ocd-bill/8a561ff1-79f0-4eff-880f-b5e6a014ab7f,HR 2031,119,companion
2894420b-f59b-454f-8364-8790bcdd2146,ocd-bill/328306e0-c758-4dcf-a9c3-7e20cccaabe0,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
1fbf0687-a0ec-4797-ae46-1fca218778ba,ocd-bill/328306e0-c758-4dcf-a9c3-7e20cccaabe0,ocd-bill/fc27f970-7078-4d10-83ff-0314a7b1fa67,HR 1262,119,companion
6fb4f174-70b0-4791-a5fc-9993c1601cde,ocd-bill/906ed332-0587-48c7-88aa-5a6e2f3a2bf6,ocd-bill/99ea5c6e-05e3-4b6e-b88e-b168254bf084,HR 2011,119,companion
a5260d0f-a380-41a1-a917-fa8220aa69a7,ocd-bill/7ba13371-c6d2-4e73-89dd-54d7fe14ee4b,ocd-bill/0cafb19d-6762-4a5b-9612-cc7ed2a1d077,HR 2038,119,companion
b4cc665c-565a-4f05-a547-d65642832c06,ocd-bill/581dbfd1-7ba4-462b-88bc-611434b53934,ocd-bill/43cc1992-eede-4825-89b4-4b201e3cfed0,HR 2024,119,companion
64871370-df78-4c13-be82-253f40e12168,ocd-bill/a9ff735d-b380-4dad-a0cb-97e8d1f2e0ee,ocd-bill/3742b5a4-89f0-41cd-90d5-9704ffdf8826,HR 2060,119,companion
1db74a1e-fc9f-4d60-8256-9e302ee446c0,ocd-bill/1f544d42-86c4-4aac-9518-a936942d01c6,ocd-bill/91f1b87d-f25f-49ae-8059-1c323f6d6172,HR 2075,119,companion
3e093c80-bd53-4e9c-ad87-9f24e34e4859,ocd-bill/a4e320bc-7ab7-4b72-ab1d-19e821f7552a,ocd-bill/2aa901ac-d2e6-4fe4-889d-12c2cfcbf103,HR 1810,119,companion
54ea52b8-ad5c-4518-a61e-9314c32afdc1,ocd-bill/bbb8bacd-d641-4e21-899b-a4a51edfe229,ocd-bill/646a9d05-2141-4661-8e2d-80912b426c10,HR 1921,119,companion
d6e8c6a3-bb2d-44e0-af3e-b04f47e03646,ocd-bill/959011f4-8451-4af8-b778-833262553ed6,ocd-bill/819f85e0-ac61-4867-bde1-df57fe4fac67,HR 912,119,companion
ecc7d08b-7177-4fcf-8c55-921aed9c87e4,ocd-bill/24c863b7-29cd-476e-a8ba-4d884d3d3f0d,ocd-bill/6b72fb73-5861-4878-b941-a1b58ad41ddc,HR 2040,119,companion
a8df2aef-ab35-45e8-a932-f5f7331ff74b,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,HR 1430,119,companion
a28afe62-ce85-4da5-8bb9-2f38dd43b4e5,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/61eb6df2-7e3c-4494-9ae2-cd73719e1763,HR 142,119,companion
18e081f8-a39f-46c3-8e3a-bd0e93978335,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
635f42f8-5a0b-4f93-a6ca-1df46a3a34db,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,S 464,119,companion
dcce00ef-91cc-4636-a3ed-ac7a65dfed6c,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/3a30f091-ab69-4c41-b7ae-7192789dc528,HR 533,119,companion
95a3aae6-cb30-483c-a149-e89b8151dec5,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,S 368,119,companion
ce32264d-a875-45c9-b5de-1c7f615808b2,ocd-bill/5404e3e9-9ba6-47f9-9b39-c88766321fdc,ocd-bill/def28f27-a7c0-496e-846d-68f11b872a23,HR 2263,119,companion
7762afe7-0f61-4ffa-b36f-544a6acb745c,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,ocd-bill/6e956964-6cf3-4d6c-a71d-a8339c21d700,S 755,119,companion
59389fc2-cde4-404c-a6a8-1e99b00d48b6,ocd-bill/6e956964-6cf3-4d6c-a71d-a8339c21d700,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,HR 1620,119,companion
a803ae04-6c38-4b7d-aa5d-fa9e07b4acdf,ocd-bill/3a30f091-ab69-4c41-b7ae-7192789dc528,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
4b2fbdbb-9d61-45c2-a9a7-5f5e53e4893f,ocd-bill/3a30f091-ab69-4c41-b7ae-7192789dc528,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
1a662b6d-e513-4176-b5ba-b42f5cc53f94,ocd-bill/def28f27-a7c0-496e-846d-68f11b872a23,ocd-bill/f0cdb04d-9fa6-4c8b-a831-0c3cf9bf9d69,HR 2092,119,companion
6b4373dc-2504-4671-a008-17ca2d3139c2,ocd-bill/def28f27-a7c0-496e-846d-68f11b872a23,ocd-bill/5404e3e9-9ba6-47f9-9b39-c88766321fdc,HR 1523,119,companion
ec648398-87d2-423e-a2bb-2a9e93286db8,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
620ab05d-be99-4a8c-96e4-16c4a236e971,ocd-bill/3ef2f326-1a24-48a0-a691-e23fe6b080ca,ocd-bill/d812713a-37fe-440b-9ac5-13ad13f9e113,HR 816,119,companion
9231a664-94b0-4028-9b8e-f093fa9c98d7,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
100c2bc5-30c0-4c09-a0f2-21b4c19325ae,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
5f944f02-ab5e-407d-95cd-c093bbcad1eb,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,HR 1430,119,companion
0d9f582d-2524-49d7-9e4e-471acbc5b25a,ocd-bill/5b10f62a-0044-4121-ad18-c246947091bb,ocd-bill/7645934d-b44d-43f2-8e10-b1bda9f73407,SRES 108,119,companion
31978a10-cf51-4123-b7bf-59e3328bfc26,ocd-bill/72aedd3c-e35c-4cec-9f33-5eb131f1f955,ocd-bill/e234ad4a-8a74-450c-b2ed-e3474454b95c,HJRES 80,119,companion
5daad8b6-8e54-4302-97ec-1da7403e97ca,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,HR 1430,119,companion
c291f76d-4861-408a-9c84-5f2056157f17,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,S 464,119,companion
cce86f0a-f274-4a45-bb6d-70edbb682d30,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/61eb6df2-7e3c-4494-9ae2-cd73719e1763,HR 142,119,companion
321c6f16-a213-4ed5-a338-38658a0b9462,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/3a30f091-ab69-4c41-b7ae-7192789dc528,HR 533,119,companion
0259801c-14de-4191-b023-8e8d8ee3b26f,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,S 368,119,companion
57c27708-6925-44b7-a2c7-375d2477a897,ocd-bill/0591818c-3d93-450a-b4a0-38061fcfb775,ocd-bill/2e327adc-f5e5-43ff-ade9-5ecc2ec100a3,HRES 257,119,companion
343f0e2c-cb33-4e08-b3f7-babba8d24522,ocd-bill/2e327adc-f5e5-43ff-ade9-5ecc2ec100a3,ocd-bill/0591818c-3d93-450a-b4a0-38061fcfb775,SRES 139,119,companion
f683e3c3-2939-4e50-a301-1322f3338005,ocd-bill/7645934d-b44d-43f2-8e10-b1bda9f73407,ocd-bill/5b10f62a-0044-4121-ad18-c246947091bb,SRES 136,119,companion
db51e936-20f6-4a01-b789-28ce29654c59,ocd-bill/61eb6df2-7e3c-4494-9ae2-cd73719e1763,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
aec0f8bd-fbe2-47b9-8dad-eb66f7fb0c06,ocd-bill/61eb6df2-7e3c-4494-9ae2-cd73719e1763,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
e5392d3a-39f9-4350-86b4-5b68765add31,ocd-bill/e234ad4a-8a74-450c-b2ed-e3474454b95c,ocd-bill/72aedd3c-e35c-4cec-9f33-5eb131f1f955,SJRES 38,119,companion
b3abd2da-8d8b-4fbe-95d8-cac6dada4651,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
5282f751-aaa0-4a67-a21e-1f9d82e4c6fe,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
b83c0acc-bb41-461d-a420-bf57a7d7bb90,ocd-bill/d754aea1-ff41-4742-9a29-4b6f19a180a6,ocd-bill/db14ef22-9e69-4e5b-b2b8-7b0f14a1f7d7,S 464,119,companion
0fa6b7e1-b07d-454a-96cb-e8c9c1170d26,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,ocd-bill/faa308e6-644f-4c35-8e26-bbc88c8af0e8,HR 2155,119,companion
dd0b1d2c-a177-4d63-898f-74afbd966ba8,ocd-bill/3a3709f3-251d-4aba-8b7e-3e30b92a2eaa,ocd-bill/6cd7f27c-c822-4f98-9590-1fc319c1e9f1,S 809,119,companion
ffa8b82e-ba5a-41b6-9cfb-f08e4fc26c6e,ocd-bill/636105ac-7ec6-4047-9411-0d01c7946a8d,ocd-bill/b87adc6c-4457-4e34-9189-66e5132e8123,S 696,119,companion
95c54daa-1552-4a6b-9b18-753451aefa7b,ocd-bill/f0cdb04d-9fa6-4c8b-a831-0c3cf9bf9d69,ocd-bill/def28f27-a7c0-496e-846d-68f11b872a23,HR 2263,119,companion
4224f975-c4e0-43c5-a6da-8bde74d64ca7,ocd-bill/f0cdb04d-9fa6-4c8b-a831-0c3cf9bf9d69,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
aa8f69fd-8274-4bee-850b-78469cd1a538,ocd-bill/d812713a-37fe-440b-9ac5-13ad13f9e113,ocd-bill/3ef2f326-1a24-48a0-a691-e23fe6b080ca,S 42,119,companion
f0598396-d294-430e-bf67-98327d941b70,ocd-bill/b87adc6c-4457-4e34-9189-66e5132e8123,ocd-bill/636105ac-7ec6-4047-9411-0d01c7946a8d,HR 2118,119,companion
1a1636d7-e1b2-4ccf-9cc8-48aea7e9e7f3,ocd-bill/edd8bf0f-822e-4384-82db-c8c41af7198b,ocd-bill/6cb44fcf-0082-4a5e-a35d-be457a73842f,HR 260,119,companion
98893996-f5f9-4264-b7ef-9d591371a3c4,ocd-bill/7aee5cc5-c857-48b5-98a5-549825b805e8,ocd-bill/4580f24f-7149-440f-afd3-57d09495e85a,HR 987,119,companion
5565e8bf-cd59-4d9e-8829-38dfec8140fc,ocd-bill/6cb44fcf-0082-4a5e-a35d-be457a73842f,ocd-bill/edd8bf0f-822e-4384-82db-c8c41af7198b,S 226,119,companion
832fcb75-c9d9-493c-8d9d-9b8c957aa3ac,ocd-bill/8a561ff1-79f0-4eff-880f-b5e6a014ab7f,ocd-bill/8ef574bc-707a-46e3-a127-f5b3a017a30b,S 948,119,companion
1ff968a3-5bbc-4579-a239-fc8ba41250d6,ocd-bill/fc27f970-7078-4d10-83ff-0314a7b1fa67,ocd-bill/3f046e08-0650-40f9-a269-084a870b7535,HR 1794,119,companion
70d953f8-8391-42df-bbc6-0dc334dd35f7,ocd-bill/fc27f970-7078-4d10-83ff-0314a7b1fa67,ocd-bill/328306e0-c758-4dcf-a9c3-7e20cccaabe0,S 932,119,companion
fc02dbf4-1fe4-48ea-963b-4cd38fdcce5e,ocd-bill/3a374024-763e-435a-8369-dae51b83bd1a,ocd-bill/1475ff0a-51ec-4941-a916-d20ee8f7700e,HR 2145,119,companion
9acecffa-54a8-4a35-945d-fdf63d2d7ea9,ocd-bill/4580f24f-7149-440f-afd3-57d09495e85a,ocd-bill/7aee5cc5-c857-48b5-98a5-549825b805e8,S 401,119,companion
99e6e1e1-56b9-4679-943c-4e305d577bb4,ocd-bill/2aa901ac-d2e6-4fe4-889d-12c2cfcbf103,ocd-bill/a4e320bc-7ab7-4b72-ab1d-19e821f7552a,S 986,119,companion
8119f055-b520-42dc-8e90-638bd5212dbb,ocd-bill/646a9d05-2141-4661-8e2d-80912b426c10,ocd-bill/bbb8bacd-d641-4e21-899b-a4a51edfe229,S 983,119,companion
0556292a-4ca6-45b8-871e-2c0fcf716d98,ocd-bill/1475ff0a-51ec-4941-a916-d20ee8f7700e,ocd-bill/3a374024-763e-435a-8369-dae51b83bd1a,S 351,119,companion
a349b061-f759-4c4c-97ba-9b6e30d9a076,ocd-bill/99ea5c6e-05e3-4b6e-b88e-b168254bf084,ocd-bill/906ed332-0587-48c7-88aa-5a6e2f3a2bf6,S 944,119,companion
5f492714-b14c-424e-8669-6ea63e32a5bb,ocd-bill/a61d9655-6559-42de-9a00-c0b4cb3c35e3,ocd-bill/7e1b60f0-fe03-4754-a71d-e3c99676df24,S 917,119,companion
32a86a68-8eea-413a-84a6-bd7443566318,ocd-bill/7e1b60f0-fe03-4754-a71d-e3c99676df24,ocd-bill/a61d9655-6559-42de-9a00-c0b4cb3c35e3,HR 1986,119,companion
4dd7879b-2745-4f29-b168-0e4698e57d42,ocd-bill/43cc1992-eede-4825-89b4-4b201e3cfed0,ocd-bill/581dbfd1-7ba4-462b-88bc-611434b53934,S 938,119,companion
6625d08f-d140-4dce-a903-144c93535ad0,ocd-bill/f5ba4eb5-cef9-4b53-9e70-e2b31aeff6bc,ocd-bill/db27929b-3eca-474e-adfe-47bd139bce35,HR 2251,119,companion
9a027e2e-8bbc-4a84-ae1c-bdf96e73a866,ocd-bill/db27929b-3eca-474e-adfe-47bd139bce35,ocd-bill/f5ba4eb5-cef9-4b53-9e70-e2b31aeff6bc,S 205,119,companion
8281dc2c-c5db-43fd-a4fe-f5d2f166f978,ocd-bill/ea35f691-0f8f-4512-814f-9a75dd7d0781,ocd-bill/fa6eb2fb-6c74-49bd-a504-4e82fdb40015,S 954,119,companion
042a8230-53ac-4041-acc3-b14ba4a84348,ocd-bill/6140250c-83c3-43cd-a8e9-0ddb95b5fd1c,ocd-bill/f9456004-dbc0-49f5-afdf-45d6b4bcdc61,HR 1065,119,companion
85c3cd85-13cd-4acc-8d54-a01cafea2d94,ocd-bill/fa6eb2fb-6c74-49bd-a504-4e82fdb40015,ocd-bill/ea35f691-0f8f-4512-814f-9a75dd7d0781,HR 2032,119,companion
ae94f85b-0634-4c85-a57c-e05462646a6c,ocd-bill/f9456004-dbc0-49f5-afdf-45d6b4bcdc61,ocd-bill/6140250c-83c3-43cd-a8e9-0ddb95b5fd1c,S 463,119,companion
f8db63ee-8e6f-4d0e-a0f0-416c093ebcaa,ocd-bill/109f0c20-26da-4a7d-a458-7156330e71a5,ocd-bill/8a755fd5-f4cd-4ec5-b9bd-f051716ee1cb,S 911,119,companion
8a36f248-3335-4930-bba6-818b0d6c517b,ocd-bill/35bbdbdc-f8b3-47e3-85f1-61745f6f4c1e,ocd-bill/7861925c-68f0-4d33-8408-4e6ae1a4daff,S 866,119,companion
aab5c23c-1cc3-4cc7-a973-7eeff2dd9e46,ocd-bill/e054ac2d-2774-4656-93c8-3ae846f4b79b,ocd-bill/cea60561-938f-4a31-8f65-6886012977f4,HR 1702,119,companion
13e0a4d6-8561-423d-b579-a9f7ffd8db3d,ocd-bill/e054ac2d-2774-4656-93c8-3ae846f4b79b,ocd-bill/e6deaee0-f4d8-47ba-b710-ddb8cabccb68,HR 625,119,companion
